"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"wide-high-speed-density"
"08/15/2019 22:57:14:026 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"2","8","1500","0.05","bus flag","26","1.0010087611577747","0.07916666666666666","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","23","1.0027371472288307","0.07083333333333333","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","26","0.9484989043184768","0.07083333333333333","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","29","1.1222433857323397","0.06666666666666667","-9.660282297758727E-4","0","-9.660282297758727E-4","3","0","3"
"3","8","1500","0.05","bus flag","28","1.0183225640485951","0.07083333333333333","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","30","0.8760256325729644","0.07083333333333333","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","35","1.127319434551251","0.07083333333333333","-0.0024859841291249296","0","-0.0024859841291249296","4","0","2"
"6","8","1500","0.05","bus flag","27","1.033857186604085","0.06666666666666667","-0.004965525133325599","0","-0.004965525133325599","3","0","3"
"5","8","1500","0.05","bus flag","30","1.1271639137112557","0.07083333333333333","-9.660282297758727E-4","0","-9.660282297758727E-4","3","0","3"
"1","8","1500","0.05","bus flag","27","0.8594175294727776","0.07916666666666666","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","24","1.0167710897160636","0.07083333333333333","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","29","0.8563868668536083","0.06666666666666667","0.27476042040412807","0","0.27476042040412807","5","0","5"
"2","8","1500","0.05","bus flag","27","0.8586720626834872","0.08333333333333333","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","31","0.7382310948764021","0.075","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","36","1.1291102983974797","0.07083333333333333","-0.0025426681902646444","0","-0.0025426681902646444","4","0","1.3333333333333333"
"6","8","1500","0.05","bus flag","28","1.1080849405576243","0.0625","0.3112531854174634","0","0.3112531854174634","8","0","4"
